sim_index,A,B,C,D
45,25.12833673882503,14.14083984110343,10.716941890798292,13.690570115807118
46,20.882686073370746,21.2136986550416,16.891869652853423,11.743680629559803
47,17.766031409657973,11.185831123772942,13.219138653912552,15.001525242419593
48,23.07046872065102,12.393508870705599,15.694995013612532,13.349873403813575
49,17.580712818994336,18.694520445686727,15.234440859865764,8.000592494128423
50,23.788936801741418,20.522413465548148,19.33018194746882,15.685361494285564
51,15.111653160214544,13.784086663161661,17.065235963898854,13.800897149286314
52,24.575238431530238,35.33568059205007,17.273946358588024,15.967213991194056
53,26.770008817466014,20.92828344082913,13.735390544613105,14.654494932217707
54,18.13587392731214,16.936727740482354,13.060767974140477,12.288758099813164
55,33.573292833367546,9.590086918243395,17.744058514313892,6.353830268439122
56,19.640340671052833,22.9017489359653,15.2557608957516,8.226891553093806
57,18.42348145370016,21.060420882725914,12.078611873628375,12.758731478806226
58,22.22785919951907,15.067656956404347,23.577108018298155,14.216452448656357
59,11.874287066711963,18.84536265966378,12.356899771938284,14.98719246031192
60,18.037396307836495,17.486158802201814,17.021944645330993,15.03073301323808
61,15.998517964721117,16.498489725302328,13.103596395656073,9.716303723679907
62,30.827271201405487,19.816909044066353,9.951690132349036,15.211180550131798
63,32.61078098506317,22.63947142843092,8.915580233290774,10.302778780810488
64,28.334555745933116,14.811535407345414,16.774047923293168,14.709743972076343
65,17.365347642109583,17.735027985175854,2.037104858027199,8.420864265106458
66,20.7371592430342,12.38576504339298,21.53294591601706,6.994311005034631
67,19.799777566515083,18.58970539517688,20.76577168022211,6.972817341132743
68,27.8158187607748,18.04241969261334,11.071385095654609,13.617081234061503
69,22.99529847786735,15.29840363572989,15.280091717088842,10.65189035921582
70,22.56758672625624,20.9792331450669,21.34235790820543,7.664172012357713
71,32.665166873281336,9.20895194939824,14.392464701997326,14.05906904722995
72,23.404959338675162,15.196976139691879,14.168263957562004,10.27530640750081
73,19.053176215278942,21.825047335706536,16.42748769304753,9.573908253336736
74,26.497999377166256,19.380040759958188,18.248791843541426,14.200729684527634
75,17.855024945389637,15.4817723894396,17.992230557711977,14.13723829186168
76,21.89549203017926,18.528038310961374,20.11044572034431,9.927478586669297
77,24.735486905850188,17.088426338909827,14.128516968783124,15.845531503055192
78,26.12708174494015,21.6582171831019,20.21830676942094,12.069182208773206
79,25.40976485647482,16.601672237643573,16.29584778119234,11.543476318757598
80,22.48497982496359,20.677903343333416,11.725594613093476,19.323539561878768
81,16.96991309250149,12.53929132995205,19.637328397585932,14.772379338111191
82,25.120599085260775,20.82560685824147,14.948256540954485,8.85778678965833
83,22.37902279096863,14.952536520392131,18.901801771950268,11.484748982208302
84,17.872514016037442,16.55633961142649,16.654248950183877,10.028043156017807
85,17.888898022167844,19.09915751577565,15.981138388991432,10.22618905421714
86,19.644808471908384,19.045694106637647,9.208189807742594,7.076360198812723
87,18.40777889373782,17.04172959413146,16.245680372644316,17.164657951953167
88,26.288298116010097,17.277600890129722,14.922400449053901,8.490150650985044
89,21.90743432003805,16.7010941980569,16.29155006895011,9.104669382769199
90,24.596732571205862,24.895703089576553,14.560442611174937,13.40313258004209
91,25.450719958555563,16.192355061219715,15.895734636365242,12.043319303895078
92,22.48838049274416,14.521152059310413,15.09952758097218,13.743951016625502
93,29.25571803897521,22.312190111779657,23.607422847417524,9.307571290853916
94,26.361603183603393,18.822317187133276,23.756886343802265,9.166182185051316
95,17.801390789096118,15.30535367595267,6.507586640921559,10.16509958539472
96,18.20433669223151,18.67914037038104,16.36836248534187,18.566987956026136
97,26.75211919093025,15.400968851123118,11.405521538316812,13.722490281388483
98,15.398833964896788,26.24568159304445,19.716631563988575,10.355396597834696
99,13.434327354545609,24.09776919912658,14.542629068596696,16.333051238178424
100,14.027861706028162,15.307787659287564,15.02580207298716,12.167649818927032
101,19.74967264260378,20.804228226160188,10.72913849898957,11.502988436301402
102,22.601478158559495,20.314598874476317,17.8450614499164,8.061772911515295
103,14.329429146321887,23.754330752820564,16.329817858147685,9.380184436827859
104,29.755759877612615,18.515696135040535,19.713520113270278,12.232128793646227
105,32.303739624409936,25.8926023588919,13.99574563384253,15.395252367602769
106,25.22687974792574,24.156826955620787,11.135874421188012,14.399637486733715
107,27.29212243424794,10.082371928949879,10.268510758666942,4.86546183000911
108,20.652965827777212,21.229779924311497,21.00843939647277,12.25646127559305
109,30.14307772785646,11.78446365024873,8.185927679955315,11.807725925970185
110,23.920327244696537,17.851675384738535,6.729461137527295,11.690605948923302
111,15.477652497475733,21.01759569025883,16.467788071961152,8.710814595285134
112,19.430665413316532,13.235143561927295,14.752746079982122,15.345402984032027
113,17.07136976832228,20.27128423991809,12.880029094429345,9.226433714204916
114,21.46484820022721,13.341744603554108,12.787918028530473,7.809923443547438
115,31.823625664581947,18.15255600331702,12.196698786370996,12.74701919889551
116,21.438359751545853,17.005987504616282,17.457399648513793,14.650862636513319
117,19.34749426194736,15.41047370348457,13.90222832571055,3.9453097055494784
118,14.42404468900724,24.155660121203027,21.580193073499217,11.126169959517883
119,24.882784815278832,19.39882650107297,27.313565855206186,15.912674819977942
120,21.360412042596167,13.700468153696171,8.576601729812577,12.716080270646241
121,18.218246273578483,11.602219659445556,12.418504345890327,8.218738497444422
122,30.435708175362826,21.962114070789422,14.962456780063643,17.176037839059834
123,22.38684153823809,14.12398063646806,21.094220393986873,13.885096430030817
124,16.81376922836772,17.1467123624956,11.500229023756264,7.1632955436124375
125,26.630887737658206,26.589483142941994,9.39949017744376,13.96827969422749
126,18.746787154390862,15.809966304749407,12.632928853121303,8.97857790065964
127,22.242608139724133,14.260573987426898,16.083549586229726,11.824919671298943
128,20.80525976566795,13.91671002034001,12.695439086681233,14.64640367490592
129,24.504585938121906,13.599439594105016,15.39837919678206,14.630409710457592
130,13.65297359439314,20.45032882248835,12.351982236650066,13.999724672734507
131,18.183704217287413,9.880413867738797,8.495484883928086,12.174469398222916
132,23.29861250860741,13.929765830933773,17.555788548810646,6.184690033475721
133,21.66960100676342,12.550634579876009,12.395467817101085,12.168733125591666
134,17.69793317358024,16.2721849566008,19.02790953677829,9.981228608757824
135,26.17846056032571,12.913713016542161,17.11986462636421,17.045142519470723
136,9.64177749936355,14.421683743145264,17.315479813395207,11.293297672976026
137,23.855729366856544,15.280909337924347,15.346872213132942,11.45534528291988
138,27.838910308299038,19.141250039641463,16.347281004915967,10.555843280455376
139,19.561968879637533,16.055009954085804,16.579833113625348,10.527327307074597
140,23.448874284482066,27.338397251597172,18.479291205715988,10.854157052220392
141,28.006069610819726,16.159913475340247,6.845760044989474,8.473532690791489
142,12.64604039487072,16.424026572804742,15.078563102708888,17.87076908105978
143,23.634636868820813,17.013027843933127,18.317384435715127,4.259649617925692
144,23.17807279054283,21.468157421302156,9.083441375522892,16.00383369452456
145,23.69248203747207,16.130148727830477,17.531296273214075,19.946604990288744
146,22.909331275292477,19.11642494716031,13.161610388249969,9.025589018154191
147,26.15167908272123,14.145033061602861,15.286322814109122,10.328132783403808
148,24.39489912873196,19.499984695845964,19.14837019936628,10.212221290028635
149,20.650625323533145,13.5964063474087,13.22557599615467,13.323041702750706
150,25.78494308322676,13.847895234130892,18.47878742332331,16.743695270596866
151,24.067174516118506,26.444289209670636,11.899802769213352,7.64147986237122
152,13.106398755478605,24.737747390756176,17.618081437388742,11.804904735032938
153,23.399843131599102,12.934427002372292,24.784866819321376,12.449918865589119
154,22.546973973024464,21.26560771079567,16.92219788198101,12.7816575880301
155,18.04762772277344,20.12407337747273,22.52879680109056,16.706667750141314
156,29.965933133196987,15.694559266715498,11.039202361172842,11.559612241024768
157,22.278624561443472,22.923686787915234,8.227612044710629,17.354223869533474
158,21.209960507105052,16.079528631594798,10.952871131548054,6.210352836469842
159,26.115852919809573,18.327362480825133,9.838185576285987,7.467805916075049
160,20.32107650354936,25.511642706850147,13.95869924115457,6.737421517475311
161,20.77128467957028,16.77351094947328,4.213597736464225,11.814699229996203
162,20.84532734895661,21.133648404377738,22.394797480640634,15.939570941320172
163,20.655556547225846,13.021473540195586,25.29646369759805,12.205500447699277
164,22.06964645956473,17.891393674707913,15.792361270783529,11.494462199322323
165,19.131689965598817,15.540925181362406,14.871452939312373,10.099709728566289
166,18.435771086614178,18.48115998834054,13.981425390876193,17.265240617086015
167,8.745150958034937,22.920050678879306,19.987768414195976,4.743593644627349
168,20.286562029598254,16.32958569006296,9.371526574779603,9.280763782514216
169,16.447120772670857,25.888680096788207,18.741298037794063,16.448119614193637
170,25.608360320216175,12.917016633865202,12.902817528124388,13.714182403606513
171,15.889360955540273,21.21230520336029,14.039817695058623,10.689228881678272
172,25.55479984101746,19.996966226071127,13.553593604695807,16.056485810174664
173,16.594683362000513,20.775082482635263,17.373426654875395,10.916398040361631
174,23.63066511121059,12.368972724441353,18.698143824225387,11.352843875566084
175,19.386384897404803,22.7221712774815,12.181466660380746,7.070648583674945
176,14.21685413238048,20.731900808616327,9.880374578010505,18.145059105891256
177,11.590352960581388,25.64054744217033,15.84491506543013,11.661758576644145
178,19.275404565955252,19.797812230429486,14.849781349382782,15.861824842022498
179,22.571138243310198,18.676001373748218,13.544969397378587,11.800836456785976
180,23.539008844460295,10.303283741244606,9.61034776006765,14.605470877163254
181,22.854327190639708,17.171542085242386,15.073764850050399,13.216527989658172
182,19.301201598453193,14.499313627706652,15.786281712532062,8.57734632418912
183,24.04126377857236,10.337101873846544,19.119471428935267,13.65448062792709
184,23.28014867156938,22.421309552105054,21.659169076196257,15.546021422552855
185,12.795628843341772,12.247648561281714,12.50759339086666,12.09682651402467
186,24.588295102345615,14.732538529630148,15.747525725692862,9.356192212302533
187,18.942410985040258,11.671934521173164,11.311510273394891,7.2734319379726
188,17.120633735113337,22.74443166966546,11.20223289573362,21.214616545192683
189,24.466589504404446,18.830223204857408,11.56507769772025,14.451350028978393
190,19.12181086881113,18.550840023956155,25.24133284867849,11.660689680872236
191,27.74636663142838,14.832121114711212,14.85906574014558,18.197197027016195
192,18.865164711061162,26.15797268786187,17.828396060000046,10.028580759311113
193,25.162038695277605,22.37452085925941,17.48370669515715,6.500939583234857
194,18.364314120875655,16.88843507572299,14.704410994191194,14.173894299952359
195,22.888505004666268,11.99039740299027,16.52333979660417,14.138193133327215
196,24.7989522396552,22.861765549825677,18.332076702745134,13.603489894678535
197,21.649171442706766,10.525896512693361,16.722283369348464,12.72882092795967
198,23.357894185976868,12.253785463767988,10.677988468920853,15.68910381427931
199,21.802224230716725,21.066875813145597,15.111860150160743,12.103160432021403
200,26.691419029879988,15.67487183570122,15.383554852819302,10.381275299728882
201,19.82751886283842,16.610081407021323,15.890171359692587,10.325146879588287
202,28.278780627867604,13.970350148507823,14.251720487262508,10.460686730873832
203,29.234889421768663,18.87998171070923,19.123760836706744,6.796605396802516
204,23.335251329346296,22.002504421251167,15.326589801679438,15.72735800597304
205,19.41355774949814,24.343675896449042,24.193625030631317,10.725369510104395
206,19.77248739299614,24.54161854291558,21.316067112346765,10.166182793787508
207,19.899065914520712,16.733280547775326,9.623744350878614,8.787729742712955
208,16.97929616623966,14.548044706673636,14.865159928334297,12.822407921794756
209,29.752502464070385,13.502570334957728,18.936075203206105,11.248780059096022
210,21.752681451737836,21.03684131163898,10.507736460783924,13.33916601462856
211,22.83226104106528,20.215510824511693,16.155223886442602,20.592153576982497
212,18.811300078743418,15.612504025569061,12.51001068031892,10.058466207831614
213,18.81306436346741,23.35256175178074,20.680799872992402,9.999485953161729
214,17.838222134478855,20.123966443243773,12.791901840251167,14.216603538160886
215,23.0146151042565,11.17852000211644,21.19290945076371,18.285224245684333
216,18.93605654757807,16.257255300340443,16.145662886892644,13.171648885977225
217,25.29272136336415,27.043863592080335,14.286336989597677,9.202295672864924
218,15.103403859927361,14.715119086826798,14.872135812304496,18.28410242029726
219,19.411943504819142,19.008660487578958,14.934954505489122,16.159831215575423
220,34.63466212936811,15.60320706687757,13.037852292556064,15.65234869743727
221,25.40945744813156,26.308053466965625,17.330146299045204,10.737899772748863
222,24.953274153461546,22.987322070377385,18.278187451083056,13.771752014467353
223,27.33337344794577,23.25850086726374,20.523713371776783,14.26516192576891
224,21.164409598415727,18.660732838675,19.826079070946108,9.138980232894232
225,23.843366544364507,16.228825509238504,15.115034121222433,16.474574691638832
226,22.955495340099517,18.20836818738467,9.56005443343675,14.6135387540082
227,25.22742090570538,27.732630004452815,13.7627049064391,12.763347824047283
228,23.246918418553776,25.09775997566878,14.614796537543386,12.974028261525433
229,25.039482548582697,18.837844215256844,13.21251788522525,12.678803661640105
230,27.36815874929886,13.377332531869753,15.531776445712739,9.549313901634779
231,27.975233144624212,11.14193203046993,12.76503752045905,13.321547651916019
232,29.827620146171704,17.699239461315837,12.775903163520736,18.582660440345737
233,14.759930497918779,8.109893376807745,16.76808362618736,10.247526213830579
234,16.893835914346433,21.190789493078107,15.975889807040314,10.025825739839224
235,15.598478006645527,21.93005158333454,17.6016998568502,11.65252636627936
236,31.23318498023833,13.178858201508472,8.896194381364294,9.579426947356374
237,21.77206991822251,19.095169487127162,14.034620631817813,13.232257623189023
238,15.742302879047777,24.50084395975715,14.67097028751965,15.910371226781752
239,23.71362673188852,20.054319689086988,17.2773088812452,13.564965365656972
240,25.213613799337722,23.9791796529736,15.781744287108268,14.47832327814465
241,21.551321528563868,24.48080588725783,12.291458573998188,18.30229870769808
242,21.799210246778284,11.561638880801336,15.515655740411372,9.618295039818788
243,26.203217744943622,15.060569991144579,13.21485416015863,5.3869900821316055
244,19.738468403754617,7.093956847553956,8.670721930836983,14.668011956420203
245,25.92900079325416,19.912106871362397,11.12943118216156,11.832652335162072
246,21.981987304547157,12.787371391442925,21.016149482101696,15.07026404750233
247,20.89517913085168,18.12167565461801,15.833957910784578,4.853908461360586
248,20.764113087397014,14.931842815077625,10.995566369422928,11.018989801058133
249,30.988432634247616,20.87818340060205,12.709918989983073,14.001294469875342
250,28.99677718293001,22.156484584061396,15.233407220551133,9.732216917997082
251,25.49111656806795,19.768505352065553,18.578369436632975,14.22017812101911
252,27.247763576596675,15.588167522416125,20.268443985571327,12.688904230610245
253,32.37630436312633,14.892180750099993,21.940804801572963,12.688096057323383
254,18.74290998192776,15.824546694297812,13.72110956189807,13.486721238152018
255,24.6141774401775,15.416719356067725,14.902694437767874,19.498055465236337
256,30.637715850503557,19.958066106914693,15.147252693839258,12.416872276485908
257,25.067589863652085,13.395520386784831,13.97139612669258,6.16093872508805
258,23.996115613026397,20.911135452512593,13.064951626394775,17.50812438239786
259,15.871171684988294,11.414139011792443,15.903727546094473,15.668468780407416
260,30.419638457289345,15.929767459021704,19.31202763226699,11.861832639727226
261,21.136863500295902,21.977007360099133,17.607725103649095,6.4806228228239515
262,29.38270174862948,24.205802795065395,12.491463255839895,13.382031934043304
263,24.470150931413695,19.1714902900816,12.797119304502694,9.649018993653474
264,21.872229645042772,23.27735904694477,17.17187438585568,10.700362666420707
265,25.858493553241725,5.179153588171518,19.599634813603572,5.912368707209568
266,20.18779529298434,12.962617500954638,9.824538017069656,16.066977801287074
267,19.661493993440544,19.56072632075767,14.812583846682369,13.669889308940126
268,22.384109455301278,12.22629669453589,18.987721603871726,10.27216067047023
269,14.217090506701243,16.078338774226626,21.00740433213375,14.976484704255194
270,20.256739327960705,16.4294285029836,13.714996119143384,19.27011562454739
271,23.909677261157768,19.93399530861575,19.119345562816115,12.833051606138165
272,20.704789270896484,17.117234102984582,14.714597211033052,11.870497202892837
273,25.6381477181849,18.231486225772024,17.92884427654557,11.715267848877346
274,22.393175951580453,9.007853739065858,18.66953568235073,13.214184658105108
275,26.99005054929826,4.963740139175842,23.357676849313663,11.511156513326377
276,27.540914083687582,13.31696692230928,17.4509462558756,8.31204542938401
277,18.881155196520975,26.61508518134134,14.234429130018826,12.759396829109363
278,26.35033865344377,20.227853348427377,15.598670032937672,13.275133653669423
279,34.01707792619138,17.733216819043424,15.79923527834547,15.673545208226551
280,27.52762966478992,23.338185850218746,17.549874679747077,7.99517263008147
281,30.16715766150548,12.836350664922456,16.209471654172102,9.358875012469344
282,21.679308267035037,19.479630602417565,16.284845798102626,13.475860000805362
283,30.06855634529324,20.035869087110687,14.018825122185717,15.371624187145866
284,27.947352444623203,12.472055011738867,17.389685331322084,14.453282116401228
285,20.51218248320004,24.191607570068097,14.397403819141847,12.438152022030419
286,21.13464087858065,18.07064568135807,10.615247440169851,6.961668043418516
287,29.972525316124862,14.183699992843772,11.032788498765736,4.463497524679516
288,18.805191261552487,12.048090921373145,21.57237718457182,15.534828021116843
289,18.55924827411138,28.138105716891474,18.923615894286094,10.859343878481422
290,9.502971425632134,28.317037244604947,9.442166938744828,6.24345493700212
291,27.112852160048202,28.975692769942327,20.529468764938557,13.966552173709164
292,24.97377170832643,21.838513457911006,18.032526164230433,12.980923189909118
293,22.52100551975938,17.718005884708553,11.98405111542474,11.01868593959102
294,13.535215929023071,17.56275381104807,11.049577770644616,8.141526548061966
295,22.899470755767393,24.26344751320924,18.66980501590849,6.499585824748493
296,17.051859317148313,22.236556968194826,11.070157665280924,11.21530089053055
297,24.75026049512276,13.640734837926178,15.422423617734312,7.33137280919701
298,18.99316178024393,19.440894624814362,8.6286459953517,13.544419058563985
299,21.901811005366593,20.48626546723661,15.894483147368751,16.773376867906777
300,22.626122513239537,16.06728482893319,15.489859717544919,13.901810206529031
301,22.24430035162852,18.182510123094076,12.191837242959679,9.680748931746216
302,14.98697364100153,25.8774695804468,10.023782557703283,9.576151110564345
303,18.40796367215401,22.029400158968237,13.819811940792112,16.367269758286767
304,18.63254687878066,19.257574718994626,11.659480264942065,19.509828895789468
305,16.062007904852436,19.397898167986874,17.537037394541755,13.448653796929717
306,21.073561705611457,17.416385089109365,15.175939271345248,11.485891998472507
307,26.819395583974547,27.944343813414708,12.763046477387286,7.201842631967739
308,21.558589758243727,29.608964669221322,11.77981762492399,17.734424973400156
309,30.388504070382204,15.503619084535224,17.27345942483412,17.696897463954073
310,20.104361295062564,17.085071478283798,12.6745593169858,8.45006518436913
311,18.753612274669965,12.494295869324407,15.140456778517844,9.307799125411925
312,23.16892955895374,10.997741862895829,16.326431543713408,14.91880875091121
313,12.031321787142721,19.68947461493926,19.91423720658392,7.7668314425526885
314,30.36286193418852,19.880366663089255,12.175351290185674,11.802770721880005
315,24.791634562608614,18.340282199181342,17.153627670395903,8.775917888578626
316,22.84680412018039,11.637757887230386,14.557835624496352,8.838318416578062
317,18.322350287051165,23.564712804909306,19.364136035755493,14.129639777925592
318,16.538436176637106,16.57957033442659,19.85548900051727,12.496294992019676
319,33.59664769990847,19.762693543697306,15.762227809035869,10.913822046204741
320,22.66770452391141,17.31346925357603,17.832475725645782,15.347443136822656
321,18.070052697460252,12.011905435968524,7.65984065152654,13.7837850413125
322,16.48316696913063,8.315437164091842,16.56148099847052,20.729713053064728
323,21.969645442300532,21.77322651936466,15.325484731988004,11.652541371834207
324,26.595382414938843,16.690897346485134,16.06818601117206,13.124624481011308
325,18.659547731784755,22.46627394213658,14.299446977175418,9.354672895807713
326,24.682549217852017,13.955221143011482,15.113522274196319,11.968575042785487
327,27.42947782915789,20.13275354036072,14.89645816464167,14.859923562233803
328,28.951037745086566,20.505808327702745,15.037123976414527,7.405695013047888
329,16.674431684623137,16.62981231516387,12.564967139523711,11.348512290979146
330,22.283249624485535,20.383440073923857,14.716714210993695,13.701996585825299
331,22.3223720740506,9.110201427898275,11.246866759133283,11.499887204536867
332,15.951526285794461,20.703452883697587,21.12434204570043,16.264308413926575
333,20.93278564534896,24.7089319452125,15.591857350967882,10.818101505569453
334,18.9329866822953,16.640800554264924,13.449308576552198,12.59837450925499
335,22.802869905249324,18.013206096574915,16.74739218127286,16.16637732694392
336,26.74777067720662,11.3149981391387,4.785498574964,15.27466569015722
337,15.165606507922893,16.99282059612827,10.323051272563639,5.697132045324687
338,24.70731364102394,21.414508036547588,12.69109657743371,2.930290101044193
339,19.268777758737585,19.764821883214744,9.084694686763564,12.644162570924067
340,21.923450754135022,20.606858888372553,15.477079685313848,8.593253988817205
341,27.982857508322457,17.28288378975905,14.888498424673017,8.732077430439556
342,19.783588744042447,14.019771784505398,14.31113910672701,17.993185791022857
343,15.140494285343216,10.743255786348833,20.891250008285574,11.269592597532759
344,18.654636306700418,22.68165747546591,12.576721157317115,18.391377356192052
345,25.389629356696346,15.802284062350804,23.62881295357427,9.876544772481171
346,25.710476860046537,19.344500950553652,20.204672071220525,17.46184092861102
347,22.160020745328833,14.60952054539396,16.84147627460281,9.628381177025325
348,32.066936237633115,18.608127073983404,13.533984199090321,12.643757987872332
349,15.264368552351517,13.631940911623275,19.806756889539983,9.702513620177495
350,16.7654450865903,20.418203168195067,19.743936932202367,14.515340548910686
351,26.980238429029082,14.591315251207384,9.312233853668738,17.256407823046306
352,20.38660080578932,16.872258458350498,20.314037070184376,13.945693241635794
353,24.27943886040804,27.741085840539156,12.420158595923635,15.244531685551369
354,22.285065624485423,19.208487083425535,21.113155113196722,13.774696439840278
355,24.691480395248163,22.824602374103396,13.536644119713014,9.060935039148223
356,16.77595402989483,9.154657279304887,23.231453595137282,8.140174208795147
357,20.89373188207114,16.755030761206747,16.230722588626843,14.855359542728198
358,26.30236744179873,15.373467479812732,14.330903965598408,12.988868326400983
359,20.756544369082263,25.233829269898468,16.960907719683092,14.569350181118192
360,25.314406343337065,23.27856289989624,15.720044243789468,7.458122351446558
361,23.998439758763208,15.067647656035005,12.88608857862457,14.05342206152296
362,28.19141535716818,18.091858629122065,16.232560623765107,17.95544467649902
363,23.203765897442842,29.706820049910966,17.25578056812792,5.832318727147573
364,25.766708105522664,19.712861893853695,20.156512973038694,14.352567977544856
365,21.307720080081133,12.49109124356902,14.166907151344905,9.025491298325251
366,19.097382750976386,20.650413416449652,21.679597376429097,13.378880085092735
367,16.020584689824076,20.004442681261878,19.788176636117555,9.865103344046771
368,21.32991416663541,18.06651499395465,11.86067019938319,14.270311386906663
369,21.395259256961094,19.888272902038935,11.449374837803887,10.469763057800547
370,25.611906789138857,16.319997389007014,21.90708487669673,10.598218833087305
371,23.12342362875943,22.19595671839419,9.323991356449275,5.837555938156347
372,14.371718427149524,23.68638714751264,12.793144916976766,20.954892681426664
373,19.178762006713058,18.83224111728376,21.169272993273655,19.019611816245497
374,32.30751788318199,23.43121483954096,19.089053305893685,14.067528802770157
375,25.89180538083319,15.517236386126505,11.726706512260423,11.989060093043543
376,21.149076887375358,15.961005244261058,17.786921146055043,15.343459406249664
377,22.442034431459238,24.648607937166712,10.429797610032605,11.321568769219171
378,18.415888396985974,9.602823727657766,14.674963594483343,11.577804948648755
379,29.567248716210656,20.833929935011582,10.89853560513621,18.487676767940954
380,28.105168477626766,20.61562941088178,14.090096101557776,8.639645662636957
381,20.138966119644735,22.900528896219527,22.536764888469854,17.397523099296592
382,19.55575289106863,12.96324797137379,15.567085152517556,5.812622117212378
383,23.61583857092391,17.33478023803471,13.135468538762428,6.418968640908679
384,24.568000532848583,15.601244365358202,10.320376908181625,1.9488352092330175
385,21.862425474746818,25.975216114650042,21.64119372173909,10.395152216024186
386,18.988939698191096,20.111362546939638,11.006752300015942,13.057936287725608
387,25.830401391923452,23.518808009959685,14.594997313514355,11.284358471054746
388,17.610087066217194,14.281778606845211,14.097836666798989,13.288619215346372
389,26.567923131166246,14.382845206623061,20.97051080148592,11.048709502066677
390,21.89316352825782,14.637614917977414,5.304733908158543,15.098856197461291
391,25.68421948546217,16.731727344293034,15.26696108110369,13.805018876606482
392,14.187270715567285,15.624138667238604,18.181660080797045,7.611894516488568
393,23.467789660833148,11.894467445725379,16.86806008743885,11.876132466183702
394,13.924340920472451,23.246365046540653,12.062623668463553,9.165859149730757
395,23.002845986154714,23.168241054167545,10.93374394701851,12.215389814806862
396,24.144082501652864,21.11763657554,15.703296721245913,10.713493316694501
397,17.862048896756402,18.390229462023875,10.713076300745058,1.7779436344351467
398,24.18279902078834,22.06634374060286,5.54532265146525,8.467449356253356
399,25.09577130502599,27.256795627020935,15.077283036661063,9.448023007471356
400,21.0855177944758,24.18751303599656,12.413519611836891,9.202025718293832
401,19.58628238908984,13.711528453745352,15.49384192878042,17.68830457231418
402,23.615396365580146,16.863401506045165,13.832600066035056,6.529159344251814
403,26.415548885735795,17.646977395126417,14.276309083262305,23.174955453038304
404,23.493764541828433,14.61600897863487,13.295567962470093,16.020853085654345
405,22.56635205268882,11.527397249532626,18.679831836525448,9.662092793280797
406,31.36648888108773,22.85437043847399,13.204213950143032,16.479871845956175
407,22.339277552637018,21.837268906497023,16.936903996820373,9.035684956115666
408,18.78225083841269,22.636830440586298,13.66004740118695,10.587154340265423
409,17.224387103253235,19.909175319453336,23.251265884961867,8.26138144765226
